"时间","出口消费品","进入废水处理系统废水磷量","进入内陆水体废水磷量","固废磷量","饲料用于水产养殖磷量 ","饲料用于畜禽养殖磷磷量 平衡N8","磷副产品还田量","居民消费食物磷含量","非食品消费磷量"
"1711","0.013952560633200002","0","0.023228944110310002","-0.023071548474310002","0","0","0.044368471199999995","0.7304439385311943","0"
"1712","0.0144049467912","0","0.02398197533479","-0.02382457969879","0","0","0.044368471199999995","0.7452751229625889","0"
"1713","0.014439437439840002","0","0.024039387646392005","-0.023881992010392004","0","0","0.044368471199999995","0.7464058764802011","0"
"1714","0.01447392808848","0","0.024096799962384","-0.023939404326384","0","0","0.044368471199999995","0.7475366298514667","0"
"1715","0.0145058683728","0","0.024149966996770002","-0.02399257136077","0","0","0.044368471199999995","0.7485837712227257","0"
"1716","0.0145792217256","0","0.02427206924041","-0.02411467360441","0","0","0.044368471199999995","0.7509886128746026","0"
"1717","0.014585658361679998","0","0.024282783511084","-0.024125387875084","0","0","0.044368471199999995","0.7511996338258627","0"
"1718","0.01460958321312","0","0.024322608247816003","-0.024165212611816003","0","0","0.044368471199999995","0.7519839944424578","0"
"1719","0.014637394334640001","0","0.024368901982432","-0.024211506346432","0","0","0.044368471199999995","0.7528957638771769","0"
"1720","0.014642616510480001","0","0.024377594690093998","-0.024220199054093998","0","0","0.044368471199999995","0.7530669694016834","0"
"1721","0.014851017756960003","0","0.024724494442458004","-0.024567098806458004","0","0","0.044368471199999995","0.7598992681507977","0"
"1722","0.015071806491840003","0","0.025092014111912","-0.024934618475912","0","0","0.044368471199999995","0.7671376824175746","0"
"1723","0.015055532733359998","0","0.025064925202438002","-0.024907529566438002","0","0","0.044368471199999995","0.7666041580590814","0"
"1724","0.01527607857552","0","0.025432040560116005","-0.025274644924116005","0","0","0.044368471199999995","0.7738346092301491","0"
"1725","0.015276321468239998","0","0.025432444871891998","-0.025275049235891998","0","0","0.044368471199999995","0.7738425723373958","0"
"1726","0.015438816146880002","0","0.025702929641594003","-0.025545534005594003","0","0","0.044368471199999995","0.7791698542007459","0"
"1727","0.01550791889136","0","0.025817956426918","-0.025660560790918","0","0","0.044368471199999995","0.7814353424904763","0"
"1728","0.015510104917439997","0","0.025821595234812002","-0.025664199598812002","0","0","0.044368471199999995","0.7815070099464609","0"
"1729","0.015595845756960004","0","0.025964317390857996","-0.025806921754857996","0","0","0.044368471199999995","0.7843179672751959","0"
"1730","0.01567636442064","0","0.026098346842851998","-0.025940951206851998","0","0","0.044368471199999995","0.7869577190794246","0"
"1731","0.0157574903136","0","0.02623338707237","-0.02607599143637","0","0","0.044368471199999995","0.7896173785362339","0"
"1732","0.01583885909928","0","0.026368831613553998","-0.026211435977553998","0","0","0.044368471199999995","0.7922850009427747","0"
"1733","0.01592083511424","0","0.026505286938262002","-0.026347891302262002","0","0","0.044368471199999995","0.7949725310018962","0"
"1734","0.016003054020240003","0","0.026642146571172","-0.026484750935172","0","0","0.044368471199999995","0.7976680240351355","0"
"1735","0.01648588841088","0","0.027445861197714003","-0.027288465561714003","0","0","0.044368471199999995","0.8134974339992873","0"
"1736","0.0169687228032","0","0.02824957582772","-0.02809218019172","0","0","0.044368471199999995","0.8293268439732964","0"
"1737","0.0174515571888","0","0.02905329045404","-0.02889589481804","0","0","0.044368471199999995","0.8451562539424884","0"
"1738","0.017934391591200003","0","0.02985700508449","-0.02969960944849","0","0","0.044368471199999995","0.8609856637604392","0"
"1739","0.0184172259768","0","0.030660719710700002","-0.0305033240747","0","0","0.044368471199999995","0.8768150737296312","0"
"1740","0.0189000603624","0","0.031466455951400005","-0.031174477744520004","0","0","0.0677027094","1.0362301235635067","0"
"1741","0.019382894748","0","0.03227017057761","-0.03197819237073","0","0","0.0677027094","1.0520595335326988","0"
"1742","0.0199117918608","0","0.03315056010334","-0.032858581896459994","0","0","0.0677027094","1.0693990793834303","0"
"1743","0.020491574812800003","0","0.034115653004600004","-0.03382367479772","0","0","0.0677027094","1.0884068846610486","0"
"1744","0.020784988224000003","0","0.034604061978940004","-0.03431208377206","0","0","0.0677027094","1.0980262515374382","0"
"1745","0.0211728865824","0","0.03524974834916","-0.03495777014227999","0","0","0.0677027094","1.1107432457098554","0"
"1746","0.0214183288368","0","0.03565830569012001","-0.035366327483240007","0","0","0.0677027094","1.1187899098014071","0"
"1747","0.021767364494399997","0","0.03623930212945","-0.035947323922569996","0","0","0.0677027094","1.1302328155442432","0"
"1748","0.0221165215992","0","0.036820500725840005","-0.03652852251896","0","0","0.0677027094","1.1416797029910573","0"
"1749","0.0221790662688","0","0.036924611080519996","-0.03663263287363999","0","0","0.0677027094","1.1437301889091058","0"
"1750","0.02228994642","0","0.03710917953948","-0.0368172013326","0","0","0.0677027094","1.1473653221236744","0"
"1751","0.0227205937392","0","0.037826024830140005","-0.03753404662326","0","0","0.0677027094","1.1614838134194359","0"
"1752","0.022895718804","0","0.03811753383188","-0.03782555562499999","0","0","0.0677027094","1.1672251739253616","0"
"1753","0.023043154176000002","0","0.03836295125308","-0.038070973046199996","0","0","0.0677027094","1.1720587465845849","0"
"1754","0.02317941654","0","0.03858977032448","-0.038297792117599996","0","0","0.0677027094","1.1765260188065396","0"
"1755","0.023376037524000002","0","0.038917060941180005","-0.0386250827343","0","0","0.0677027094","1.1829721095025416","0"
"1756","0.023547640653600002","0","0.039202707415760006","-0.03891072920888","0","0","0.0677027094","1.1885980057261882","0"
"1757","0.024052491456","0","0.040043070046180004","-0.0397510918393","0","0","0.0677027094","1.2051492094021798","0"
"1758","0.024232231464","0","0.040342260976179996","-0.04005028276929999","0","0","0.0677027094","1.2110418679405386","0"
"1759","0.024673930377600004","0","0.04107750246806","-0.04078552426118","0","0","0.0677027094","1.225522678204873","0"
"1760","0.024980945724000003","0","0.04158855290558","-0.041296574698699996","0","0","0.0677027094","1.2355879760506563","0"
"1761","0.0252037990512","0","0.04195950922284001","-0.041667531015960005","0","0","0.0677027094","1.2428940762246845","0"
"1762","0.025550891570400004","0","0.0425372711645","-0.042245292957619994","0","0","0.0677027094","1.2542732776346235","0"
"1763","0.0260404401768","0","0.04335216215612","-0.043060183949239994","0","0","0.0677027094","1.270322809119522","0"
"1764","0.0263691943704","0","0.0438993985461","-0.04360742033921999","0","0","0.0677027094","1.2811008001152446","0"
"1765","0.026445705316800003","0","0.04402675682632","-0.043734778619439994","0","0","0.0677027094","1.2836091615202752","0"
"1766","0.0266118433728","0","0.04430330628352","-0.044011328076639995","0","0","0.0677027094","1.28905588910604","0"
"1767","0.0268704017904","0","0.044733696494799996","-0.04444171828791999","0","0","0.0677027094","1.2975325580853985","0"
"1768","0.027544791136800004","0","0.04585626892112","-0.045564290714239994","0","0","0.0677027094","1.3196419720826031","0"
"1769","0.02824626294","0","0.04702392218898001","-0.046731943982100003","0","0","0.0677027094","1.3426392664605025","0"
"1770","0.0289652229552","0","0.04822068589314","-0.047928707686259994","0","0","0.0677027094","1.3662099004959278","0"
